instance_id,box_id,type_id,length_cm,width_cm,height_cm,vert_axis_allowed,volume_cm3,weight_kg,destination,priority,shipper,stackable
3,110,13,97,63,56,"1,2,3",342216,102.665,C,3,S6,1
3,81,10,75,57,41,"1,2,3",175275,52.582,C,3,S6,1
4,71,8,75,45,35,"2,3",118125,35.438,A,1,S2,1
4,80,9,79,68,44,"1,2,3",236368,70.91,A,1,S2,0
4,1,1,113,92,33,3,343068,102.92,A,1,S1,1
4,90,10,116,49,47,"2,3",267148,80.144,C,3,S6,1
4,141,15,41,33,31,"1,2,3",41943,12.583,B,2,S5,1
4,82,9,79,68,44,"1,2,3",236368,70.91,B,2,S4,1
4,132,15,41,33,31,"1,2,3",41943,12.583,C,3,S6,1
4,43,5,92,64,33,"2,3",194304,58.291,A,1,S3,1
4,6,1,113,92,33,3,343068,102.92,A,1,S2,1
4,91,10,116,49,47,"2,3",267148,80.144,B,2,S4,1
4,83,9,79,68,44,"1,2,3",236368,70.91,C,3,S6,1
4,85,10,116,49,47,"2,3",267148,80.144,C,3,S6,1
4,110,12,98,96,56,"1,2,3",526848,158.054,A,1,S1,1
4,95,11,83,44,23,"2,3",83996,25.199,B,2,S5,1
4,62,7,54,52,49,"1,2,3",137592,41.278,B,2,S5,1
4,101,11,83,44,23,"2,3",83996,25.199,B,2,S5,1
4,97,11,83,44,23,"2,3",83996,25.199,A,1,S3,1
4,96,11,83,44,23,"2,3",83996,25.199,B,2,S5,1
4,100,11,83,44,23,"2,3",83996,25.199,C,3,S6,1
4,20,2,52,37,28,"1,2,3",53872,16.162,B,2,S4,1
4,27,4,99,37,30,"2,3",109890,32.967,B,2,S5,1
4,15,2,52,37,28,"1,2,3",53872,16.162,B,2,S5,1
4,128,14,98,88,47,"2,3",405328,121.598,B,2,S4,1
4,123,14,98,88,47,"2,3",405328,121.598,B,2,S5,1
4,11,2,52,37,28,"1,2,3",53872,16.162,B,2,S4,1
4,23,3,57,33,29,"1,2,3",54549,16.365,C,3,S6,1
4,131,14,98,88,47,"2,3",405328,121.598,C,3,S6,1
4,103,11,83,44,23,"2,3",83996,25.199,C,3,S6,1
4,30,4,99,37,30,"2,3",109890,32.967,C,3,S6,1
4,70,8,75,45,35,"2,3",118125,35.438,C,3,S6,1
4,120,13,78,72,57,"1,2,3",320112,96.034,C,3,S6,1
4,122,13,78,72,57,"1,2,3",320112,96.034,C,3,S6,1
4,84,9,79,68,44,"1,2,3",236368,70.91,B,2,S4,0
4,57,6,119,59,39,"2,3",273819,82.146,B,2,S4,1
4,10,2,52,37,28,"1,2,3",53872,16.162,B,2,S5,0
4,39,5,92,64,33,"2,3",194304,58.291,B,2,S4,1
4,118,13,78,72,57,"1,2,3",320112,96.034,B,2,S4,1
4,22,3,57,33,29,"1,2,3",54549,16.365,B,2,S4,1
4,68,8,75,45,35,"2,3",118125,35.438,A,1,S2,1
4,73,9,79,68,44,"1,2,3",236368,70.91,A,1,S2,1
4,76,9,79,68,44,"1,2,3",236368,70.91,A,1,S1,1
4,9,2,52,37,28,"1,2,3",53872,16.162,A,1,S3,1
4,8,1,113,92,33,3,343068,102.92,A,1,S1,1
4,144,15,41,33,31,"1,2,3",41943,12.583,B,2,S4,1
4,44,5,92,64,33,"2,3",194304,58.291,A,1,S1,1
4,130,14,98,88,47,"2,3",405328,121.598,A,1,S3,1
4,67,8,75,45,35,"2,3",118125,35.438,A,1,S2,1
4,55,6,119,59,39,"2,3",273819,82.146,A,1,S1,1
4,49,6,119,59,39,"2,3",273819,82.146,A,1,S3,1
4,29,4,99,37,30,"2,3",109890,32.967,A,1,S3,1
4,33,4,99,37,30,"2,3",109890,32.967,A,1,S2,1
4,133,15,41,33,31,"1,2,3",41943,12.583,A,1,S3,1
4,5,1,113,92,33,3,343068,102.92,A,1,S3,1
4,134,15,41,33,31,"1,2,3",41943,12.583,A,1,S3,1
4,109,12,98,96,56,"1,2,3",526848,158.054,B,2,S5,0
4,142,15,41,33,31,"1,2,3",41943,12.583,B,2,S4,1
4,106,12,98,96,56,"1,2,3",526848,158.054,C,3,S6,1
4,36,4,99,37,30,"2,3",109890,32.967,C,3,S6,1
4,116,13,78,72,57,"1,2,3",320112,96.034,C,3,S6,1
4,4,1,113,92,33,3,343068,102.92,B,2,S5,1
4,26,4,99,37,30,"2,3",109890,32.967,A,1,S2,1
4,86,10,116,49,47,"2,3",267148,80.144,A,1,S2,1
4,24,3,57,33,29,"1,2,3",54549,16.365,A,1,S1,1
4,121,13,78,72,57,"1,2,3",320112,96.034,B,2,S4,1
4,47,6,119,59,39,"2,3",273819,82.146,B,2,S5,1
4,34,4,99,37,30,"2,3",109890,32.967,C,3,S6,1
4,18,2,52,37,28,"1,2,3",53872,16.162,C,3,S6,0
4,56,6,119,59,39,"2,3",273819,82.146,B,2,S5,0
4,115,13,78,72,57,"1,2,3",320112,96.034,C,3,S6,1
4,2,1,113,92,33,3,343068,102.92,C,3,S6,1
4,69,8,75,45,35,"2,3",118125,35.438,C,3,S6,1
4,102,11,83,44,23,"2,3",83996,25.199,C,3,S6,1
4,61,7,54,52,49,"1,2,3",137592,41.278,C,3,S6,1
4,87,10,116,49,47,"2,3",267148,80.144,C,3,S6,1
4,129,14,98,88,47,"2,3",405328,121.598,C,3,S6,1
4,140,15,41,33,31,"1,2,3",41943,12.583,C,3,S6,1
4,105,12,98,96,56,"1,2,3",526848,158.054,C,3,S6,1
4,46,5,92,64,33,"2,3",194304,58.291,C,3,S6,1
4,75,9,79,68,44,"1,2,3",236368,70.91,B,2,S4,1
4,28,4,99,37,30,"2,3",109890,32.967,C,3,S6,1
4,135,15,41,33,31,"1,2,3",41943,12.583,C,3,S6,1
4,59,7,54,52,49,"1,2,3",137592,41.278,A,1,S2,1
4,65,7,54,52,49,"1,2,3",137592,41.278,A,1,S1,0
4,51,6,119,59,39,"2,3",273819,82.146,B,2,S5,1
4,12,2,52,37,28,"1,2,3",53872,16.162,A,1,S2,1
4,3,1,113,92,33,3,343068,102.92,A,1,S3,1
4,89,10,116,49,47,"2,3",267148,80.144,A,1,S3,1
4,40,5,92,64,33,"2,3",194304,58.291,A,1,S1,1
4,126,14,98,88,47,"2,3",405328,121.598,B,2,S5,1
4,112,12,98,96,56,"1,2,3",526848,158.054,B,2,S4,1
4,139,15,41,33,31,"1,2,3",41943,12.583,B,2,S5,1
4,64,7,54,52,49,"1,2,3",137592,41.278,A,1,S1,1
4,99,11,83,44,23,"2,3",83996,25.199,B,2,S5,1
4,25,3,57,33,29,"1,2,3",54549,16.365,A,1,S3,1
4,114,12,98,96,56,"1,2,3",526848,158.054,A,1,S1,0
4,93,10,116,49,47,"2,3",267148,80.144,A,1,S2,1
4,74,9,79,68,44,"1,2,3",236368,70.91,A,1,S2,1
4,42,5,92,64,33,"2,3",194304,58.291,B,2,S4,0
4,21,3,57,33,29,"1,2,3",54549,16.365,B,2,S4,1
4,108,12,98,96,56,"1,2,3",526848,158.054,B,2,S4,1
4,54,6,119,59,39,"2,3",273819,82.146,B,2,S5,1
4,79,9,79,68,44,"1,2,3",236368,70.91,B,2,S5,1
4,50,6,119,59,39,"2,3",273819,82.146,B,2,S4,0
4,38,5,92,64,33,"2,3",194304,58.291,C,3,S6,1
4,7,1,113,92,33,3,343068,102.92,C,3,S6,0
4,13,2,52,37,28,"1,2,3",53872,16.162,B,2,S4,1
4,138,15,41,33,31,"1,2,3",41943,12.583,A,1,S2,1
4,32,4,99,37,30,"2,3",109890,32.967,A,1,S1,0
4,58,6,119,59,39,"2,3",273819,82.146,B,2,S5,1
4,35,4,99,37,30,"2,3",109890,32.967,C,3,S6,1
4,137,15,41,33,31,"1,2,3",41943,12.583,C,3,S6,1
4,60,7,54,52,49,"1,2,3",137592,41.278,C,3,S6,1
4,31,4,99,37,30,"2,3",109890,32.967,C,3,S6,0
4,125,14,98,88,47,"2,3",405328,121.598,C,3,S6,1
4,14,2,52,37,28,"1,2,3",53872,16.162,B,2,S5,1
4,72,8,75,45,35,"2,3",118125,35.438,B,2,S4,1
4,66,7,54,52,49,"1,2,3",137592,41.278,A,1,S3,1
4,48,6,119,59,39,"2,3",273819,82.146,A,1,S3,1
4,98,11,83,44,23,"2,3",83996,25.199,A,1,S3,1
4,17,2,52,37,28,"1,2,3",53872,16.162,B,2,S4,1
4,52,6,119,59,39,"2,3",273819,82.146,B,2,S5,1
4,45,5,92,64,33,"2,3",194304,58.291,A,1,S1,1
4,127,14,98,88,47,"2,3",405328,121.598,A,1,S3,1
4,94,11,83,44,23,"2,3",83996,25.199,B,2,S5,1
4,136,15,41,33,31,"1,2,3",41943,12.583,B,2,S5,1
4,92,10,116,49,47,"2,3",267148,80.144,A,1,S2,1
4,111,12,98,96,56,"1,2,3",526848,158.054,A,1,S2,1
4,81,9,79,68,44,"1,2,3",236368,70.91,B,2,S5,1
4,37,4,99,37,30,"2,3",109890,32.967,B,2,S5,1
4,88,10,116,49,47,"2,3",267148,80.144,B,2,S5,1
4,53,6,119,59,39,"2,3",273819,82.146,B,2,S5,1
4,119,13,78,72,57,"1,2,3",320112,96.034,A,1,S3,1
4,143,15,41,33,31,"1,2,3",41943,12.583,A,1,S2,1
4,107,12,98,96,56,"1,2,3",526848,158.054,A,1,S2,1
4,113,12,98,96,56,"1,2,3",526848,158.054,A,1,S1,1
4,41,5,92,64,33,"2,3",194304,58.291,A,1,S3,1
4,16,2,52,37,28,"1,2,3",53872,16.162,A,1,S2,1
4,19,2,52,37,28,"1,2,3",53872,16.162,A,1,S2,1
4,117,13,78,72,57,"1,2,3",320112,96.034,A,1,S1,1
4,77,9,79,68,44,"1,2,3",236368,70.91,A,1,S2,1
4,104,11,83,44,23,"2,3",83996,25.199,A,1,S2,1
4,63,7,54,52,49,"1,2,3",137592,41.278,A,1,S2,0
4,124,14,98,88,47,"2,3",405328,121.598,A,1,S1,1
4,78,9,79,68,44,"1,2,3",236368,70.91,A,1,S3,1
5,48,6,91,54,22,3,108108,32.432,C,3,S6,1
5,134,14,71,56,33,"2,3",131208,39.362,A,1,S3,1
5,126,13,93,93,28,3,242172,72.652,B,2,S5,1
5,22,3,87,77,43,"2,3",288057,86.417,A,1,S2,1
5,2,1,88,54,39,"2,3",185328,55.598,A,1,S2,1
5,65,7,109,58,54,"2,3",341388,102.416,A,1,S2,1
5,121,13,93,93,28,3,242172,72.652,A,1,S3,1
5,115,12,72,37,32,"2,3",85248,25.574,B,2,S4,1
5,3,1,88,54,39,"2,3",185328,55.598,B,2,S4,1
5,29,4,100,80,72,"1,2,3",576000,172.8,C,3,S6,1
5,23,3,87,77,43,"2,3",288057,86.417,B,2,S5,1
5,130,13,93,93,28,3,242172,72.652,A,1,S1,1
5,113,12,72,37,32,"2,3",85248,25.574,C,3,S6,1
5,69,7,109,58,54,"2,3",341388,102.416,B,2,S4,1
5,54,6,91,54,22,3,108108,32.432,B,2,S5,1
5,52,6,91,54,22,3,108108,32.432,B,2,S4,0
5,39,5,83,40,36,"2,3",119520,35.856,B,2,S5,1
5,13,3,87,77,43,"2,3",288057,86.417,A,1,S2,1
5,61,7,109,58,54,"2,3",341388,102.416,B,2,S5,1
5,106,11,108,40,26,"2,3",112320,33.696,B,2,S5,0
5,33,5,83,40,36,"2,3",119520,35.856,B,2,S5,1
5,68,7,109,58,54,"2,3",341388,102.416,C,3,S6,1
5,15,3,87,77,43,"2,3",288057,86.417,C,3,S6,1
5,7,1,88,54,39,"2,3",185328,55.598,B,2,S5,1
5,131,14,71,56,33,"2,3",131208,39.362,A,1,S3,1
5,120,13,93,93,28,3,242172,72.652,B,2,S4,1
5,70,7,109,58,54,"2,3",341388,102.416,B,2,S4,1
5,135,14,71,56,33,"2,3",131208,39.362,A,1,S1,1
5,64,7,109,58,54,"2,3",341388,102.416,B,2,S5,1
5,8,2,94,54,36,"2,3",182736,54.821,B,2,S4,1
5,110,12,72,37,32,"2,3",85248,25.574,C,3,S6,0
5,76,7,109,58,54,"2,3",341388,102.416,A,1,S1,1
5,83,8,94,55,30,"2,3",155100,46.53,A,1,S2,1
5,31,4,100,80,72,"1,2,3",576000,172.8,B,2,S5,1
5,97,10,83,80,57,"1,2,3",378480,113.544,B,2,S4,1
5,59,6,91,54,22,3,108108,32.432,A,1,S2,1
5,43,5,83,40,36,"2,3",119520,35.856,B,2,S4,1
5,28,4,100,80,72,"1,2,3",576000,172.8,A,1,S3,1
5,55,6,91,54,22,3,108108,32.432,A,1,S1,1
5,5,1,88,54,39,"2,3",185328,55.598,A,1,S3,1
5,96,10,83,80,57,"1,2,3",378480,113.544,C,3,S6,1
5,98,10,83,80,57,"1,2,3",378480,113.544,C,3,S6,1
5,45,5,83,40,36,"2,3",119520,35.856,A,1,S2,1
5,90,9,34,32,31,"1,2,3",33728,10.118,A,1,S1,1
5,18,3,87,77,43,"2,3",288057,86.417,A,1,S3,1
5,9,2,94,54,36,"2,3",182736,54.821,B,2,S5,0
5,91,9,34,32,31,"1,2,3",33728,10.118,B,2,S5,0
5,74,7,109,58,54,"2,3",341388,102.416,B,2,S4,1
5,127,13,93,93,28,3,242172,72.652,B,2,S5,1
5,95,10,83,80,57,"1,2,3",378480,113.544,A,1,S3,1
5,34,5,83,40,36,"2,3",119520,35.856,B,2,S4,1
5,37,5,83,40,36,"2,3",119520,35.856,A,1,S1,1
5,16,3,87,77,43,"2,3",288057,86.417,A,1,S2,1
5,136,14,71,56,33,"2,3",131208,39.362,A,1,S3,1
5,81,8,94,55,30,"2,3",155100,46.53,A,1,S2,0
5,6,1,88,54,39,"2,3",185328,55.598,C,3,S6,1
5,133,14,71,56,33,"2,3",131208,39.362,C,3,S6,1
5,141,15,104,78,26,3,210912,63.274,A,1,S3,1
5,27,4,100,80,72,"1,2,3",576000,172.8,B,2,S4,1
5,19,3,87,77,43,"2,3",288057,86.417,B,2,S4,1
5,84,8,94,55,30,"2,3",155100,46.53,A,1,S1,1
5,25,4,100,80,72,"1,2,3",576000,172.8,A,1,S1,1
5,105,11,108,40,26,"2,3",112320,33.696,A,1,S2,1
5,119,13,93,93,28,3,242172,72.652,C,3,S6,1
5,67,7,109,58,54,"2,3",341388,102.416,C,3,S6,1
5,111,12,72,37,32,"2,3",85248,25.574,C,3,S6,1
5,122,13,93,93,28,3,242172,72.652,A,1,S3,1
5,118,13,93,93,28,3,242172,72.652,A,1,S3,0
5,124,13,93,93,28,3,242172,72.652,A,1,S2,1
5,53,6,91,54,22,3,108108,32.432,B,2,S4,1
5,66,7,109,58,54,"2,3",341388,102.416,B,2,S4,1
5,73,7,109,58,54,"2,3",341388,102.416,B,2,S5,1
5,72,7,109,58,54,"2,3",341388,102.416,B,2,S4,1
5,114,12,72,37,32,"2,3",85248,25.574,B,2,S5,1
5,108,11,108,40,26,"2,3",112320,33.696,B,2,S4,1
5,107,11,108,40,26,"2,3",112320,33.696,B,2,S5,1
5,104,11,108,40,26,"2,3",112320,33.696,A,1,S1,1
5,17,3,87,77,43,"2,3",288057,86.417,A,1,S1,1
5,86,8,94,55,30,"2,3",155100,46.53,A,1,S2,1
5,94,9,34,32,31,"1,2,3",33728,10.118,A,1,S1,1
5,87,9,34,32,31,"1,2,3",33728,10.118,A,1,S3,1
5,57,6,91,54,22,3,108108,32.432,B,2,S4,1
5,40,5,83,40,36,"2,3",119520,35.856,A,1,S1,1
5,1,1,88,54,39,"2,3",185328,55.598,A,1,S2,1
5,12,2,94,54,36,"2,3",182736,54.821,A,1,S2,1
5,132,14,71,56,33,"2,3",131208,39.362,B,2,S5,1
5,47,5,83,40,36,"2,3",119520,35.856,C,3,S6,1
5,41,5,83,40,36,"2,3",119520,35.856,B,2,S5,1
5,50,6,91,54,22,3,108108,32.432,B,2,S4,0
5,93,9,34,32,31,"1,2,3",33728,10.118,B,2,S4,1
5,117,12,72,37,32,"2,3",85248,25.574,A,1,S1,1
5,103,11,108,40,26,"2,3",112320,33.696,A,1,S3,1
5,128,13,93,93,28,3,242172,72.652,A,1,S3,1
5,116,12,72,37,32,"2,3",85248,25.574,A,1,S1,1
5,145,15,104,78,26,3,210912,63.274,C,3,S6,1
5,10,2,94,54,36,"2,3",182736,54.821,B,2,S5,1
5,92,9,34,32,31,"1,2,3",33728,10.118,B,2,S5,1
5,32,5,83,40,36,"2,3",119520,35.856,B,2,S4,1
5,38,5,83,40,36,"2,3",119520,35.856,B,2,S4,1
5,80,8,94,55,30,"2,3",155100,46.53,B,2,S5,1
5,125,13,93,93,28,3,242172,72.652,A,1,S3,0
5,11,2,94,54,36,"2,3",182736,54.821,A,1,S3,1
5,109,11,108,40,26,"2,3",112320,33.696,A,1,S2,0
5,138,14,71,56,33,"2,3",131208,39.362,B,2,S4,1
5,75,7,109,58,54,"2,3",341388,102.416,B,2,S4,1
5,88,9,34,32,31,"1,2,3",33728,10.118,B,2,S4,1
5,24,4,100,80,72,"1,2,3",576000,172.8,B,2,S4,1
5,56,6,91,54,22,3,108108,32.432,C,3,S6,1
5,49,6,91,54,22,3,108108,32.432,C,3,S6,0
5,71,7,109,58,54,"2,3",341388,102.416,A,1,S2,1
5,46,5,83,40,36,"2,3",119520,35.856,B,2,S5,1
5,30,4,100,80,72,"1,2,3",576000,172.8,A,1,S2,1
5,63,7,109,58,54,"2,3",341388,102.416,C,3,S6,1
5,58,6,91,54,22,3,108108,32.432,C,3,S6,1
5,101,11,108,40,26,"2,3",112320,33.696,B,2,S5,1
5,35,5,83,40,36,"2,3",119520,35.856,B,2,S4,1
5,82,8,94,55,30,"2,3",155100,46.53,B,2,S4,1
5,4,1,88,54,39,"2,3",185328,55.598,C,3,S6,1
5,142,15,104,78,26,3,210912,63.274,A,1,S3,1
5,140,14,71,56,33,"2,3",131208,39.362,A,1,S1,1
5,51,6,91,54,22,3,108108,32.432,A,1,S3,1
5,143,15,104,78,26,3,210912,63.274,C,3,S6,1
5,123,13,93,93,28,3,242172,72.652,C,3,S6,1
5,79,8,94,55,30,"2,3",155100,46.53,C,3,S6,1
5,137,14,71,56,33,"2,3",131208,39.362,C,3,S6,1
5,78,8,94,55,30,"2,3",155100,46.53,C,3,S6,1
5,44,5,83,40,36,"2,3",119520,35.856,C,3,S6,1
5,144,15,104,78,26,3,210912,63.274,C,3,S6,1
5,60,6,91,54,22,3,108108,32.432,C,3,S6,1
5,112,12,72,37,32,"2,3",85248,25.574,A,1,S2,1
5,26,4,100,80,72,"1,2,3",576000,172.8,A,1,S1,1
5,14,3,87,77,43,"2,3",288057,86.417,A,1,S1,1
5,89,9,34,32,31,"1,2,3",33728,10.118,C,3,S6,1
5,129,13,93,93,28,3,242172,72.652,A,1,S3,1
5,21,3,87,77,43,"2,3",288057,86.417,C,3,S6,1
5,36,5,83,40,36,"2,3",119520,35.856,C,3,S6,1
5,99,11,108,40,26,"2,3",112320,33.696,A,1,S2,1
5,85,8,94,55,30,"2,3",155100,46.53,A,1,S2,1
5,139,14,71,56,33,"2,3",131208,39.362,C,3,S6,0
5,100,11,108,40,26,"2,3",112320,33.696,C,3,S6,1
5,62,7,109,58,54,"2,3",341388,102.416,A,1,S3,1
5,42,5,83,40,36,"2,3",119520,35.856,A,1,S2,0
5,77,8,94,55,30,"2,3",155100,46.53,C,3,S6,1
5,20,3,87,77,43,"2,3",288057,86.417,C,3,S6,0
5,102,11,108,40,26,"2,3",112320,33.696,C,3,S6,1
6,37,3,70,54,37,"1,2,3",139860,41.958,A,1,S3,1
6,9,1,86,84,45,"1,2,3",325080,97.524,C,3,S6,1
6,114,12,68,44,27,"2,3",80784,24.235,C,3,S6,1
6,32,3,70,54,37,"1,2,3",139860,41.958,C,3,S6,1
6,101,10,65,51,50,"1,2,3",165750,49.725,C,3,S6,1
6,112,12,68,44,27,"2,3",80784,24.235,A,1,S2,1
6,104,11,81,56,46,"1,2,3",208656,62.597,B,2,S4,1
6,79,8,75,75,36,3,202500,60.75,B,2,S5,1
6,52,5,78,73,40,"1,2,3",227760,68.328,B,2,S4,1
6,129,14,114,80,44,"2,3",401280,120.384,A,1,S2,1
6,74,7,72,67,56,"1,2,3",270144,81.043,A,1,S2,1
6,120,13,108,52,45,"2,3",252720,75.816,A,1,S2,1
6,25,2,81,45,34,"2,3",123930,37.179,B,2,S5,1
6,28,3,70,54,37,"1,2,3",139860,41.958,B,2,S4,1
6,103,10,65,51,50,"1,2,3",165750,49.725,B,2,S5,1
6,121,13,108,52,45,"2,3",252720,75.816,B,2,S4,0
6,107,11,81,56,46,"1,2,3",208656,62.597,B,2,S4,1
6,84,8,75,75,36,3,202500,60.75,B,2,S4,1
6,5,1,86,84,45,"1,2,3",325080,97.524,A,1,S1,1
6,64,6,69,63,46,"1,2,3",199962,59.989,B,2,S5,1
6,80,8,75,75,36,3,202500,60.75,B,2,S5,1
6,78,7,72,67,56,"1,2,3",270144,81.043,B,2,S4,1
6,88,9,94,88,50,"1,2,3",413600,124.08,B,2,S4,1
6,102,10,65,51,50,"1,2,3",165750,49.725,A,1,S2,1
6,24,2,81,45,34,"2,3",123930,37.179,A,1,S3,1
6,115,13,108,52,45,"2,3",252720,75.816,A,1,S2,0
6,15,2,81,45,34,"2,3",123930,37.179,A,1,S3,1
6,91,9,94,88,50,"1,2,3",413600,124.08,A,1,S3,1
6,137,15,84,39,22,"2,3",72072,21.622,A,1,S2,1
6,47,4,71,61,52,"1,2,3",225212,67.564,B,2,S4,1
6,128,14,114,80,44,"2,3",401280,120.384,B,2,S5,1
6,117,13,108,52,45,"2,3",252720,75.816,A,1,S2,1
6,46,4,71,61,52,"1,2,3",225212,67.564,A,1,S1,1
6,4,1,86,84,45,"1,2,3",325080,97.524,A,1,S2,1
6,33,3,70,54,37,"1,2,3",139860,41.958,A,1,S3,1
6,69,6,69,63,46,"1,2,3",199962,59.989,C,3,S6,1
6,57,5,78,73,40,"1,2,3",227760,68.328,C,3,S6,1
6,16,2,81,45,34,"2,3",123930,37.179,B,2,S4,1
6,116,13,108,52,45,"2,3",252720,75.816,A,1,S2,1
6,135,15,84,39,22,"2,3",72072,21.622,C,3,S6,0
6,61,6,69,63,46,"1,2,3",199962,59.989,C,3,S6,1
6,55,5,78,73,40,"1,2,3",227760,68.328,C,3,S6,1
6,3,1,86,84,45,"1,2,3",325080,97.524,C,3,S6,1
6,132,15,84,39,22,"2,3",72072,21.622,A,1,S1,1
6,126,14,114,80,44,"2,3",401280,120.384,B,2,S4,1
6,97,10,65,51,50,"1,2,3",165750,49.725,B,2,S5,1
6,44,4,71,61,52,"1,2,3",225212,67.564,A,1,S1,0
6,93,9,94,88,50,"1,2,3",413600,124.08,C,3,S6,0
6,100,10,65,51,50,"1,2,3",165750,49.725,C,3,S6,1
6,122,13,108,52,45,"2,3",252720,75.816,A,1,S3,1
6,81,8,75,75,36,3,202500,60.75,A,1,S1,1
6,62,6,69,63,46,"1,2,3",199962,59.989,A,1,S3,1
6,66,6,69,63,46,"1,2,3",199962,59.989,A,1,S2,1
6,106,11,81,56,46,"1,2,3",208656,62.597,A,1,S2,1
6,96,10,65,51,50,"1,2,3",165750,49.725,C,3,S6,1
6,50,5,78,73,40,"1,2,3",227760,68.328,C,3,S6,1
6,23,2,81,45,34,"2,3",123930,37.179,C,3,S6,1
6,72,7,72,67,56,"1,2,3",270144,81.043,C,3,S6,1
6,83,8,75,75,36,3,202500,60.75,C,3,S6,0
6,110,12,68,44,27,"2,3",80784,24.235,C,3,S6,1
6,21,2,81,45,34,"2,3",123930,37.179,A,1,S3,1
6,71,7,72,67,56,"1,2,3",270144,81.043,A,1,S2,1
6,29,3,70,54,37,"1,2,3",139860,41.958,A,1,S1,1
6,22,2,81,45,34,"2,3",123930,37.179,A,1,S3,1
6,118,13,108,52,45,"2,3",252720,75.816,B,2,S5,1
6,20,2,81,45,34,"2,3",123930,37.179,A,1,S1,1
6,111,12,68,44,27,"2,3",80784,24.235,A,1,S2,0
6,123,13,108,52,45,"2,3",252720,75.816,B,2,S4,0
6,26,2,81,45,34,"2,3",123930,37.179,B,2,S4,1
6,86,9,94,88,50,"1,2,3",413600,124.08,A,1,S3,1
6,99,10,65,51,50,"1,2,3",165750,49.725,B,2,S4,1
6,35,3,70,54,37,"1,2,3",139860,41.958,B,2,S4,1
6,58,6,69,63,46,"1,2,3",199962,59.989,B,2,S4,1
6,77,7,72,67,56,"1,2,3",270144,81.043,C,3,S6,1
6,42,4,71,61,52,"1,2,3",225212,67.564,C,3,S6,1
6,87,9,94,88,50,"1,2,3",413600,124.08,A,1,S2,1
6,41,4,71,61,52,"1,2,3",225212,67.564,A,1,S2,1
6,34,3,70,54,37,"1,2,3",139860,41.958,A,1,S2,1
6,38,3,70,54,37,"1,2,3",139860,41.958,B,2,S5,1
6,124,13,108,52,45,"2,3",252720,75.816,C,3,S6,1
6,17,2,81,45,34,"2,3",123930,37.179,A,1,S1,1
6,56,5,78,73,40,"1,2,3",227760,68.328,A,1,S1,1
6,130,14,114,80,44,"2,3",401280,120.384,B,2,S5,1
6,73,7,72,67,56,"1,2,3",270144,81.043,A,1,S2,1
6,76,7,72,67,56,"1,2,3",270144,81.043,A,1,S1,1
6,10,1,86,84,45,"1,2,3",325080,97.524,A,1,S3,1
6,134,15,84,39,22,"2,3",72072,21.622,A,1,S3,1
6,125,14,114,80,44,"2,3",401280,120.384,A,1,S3,1
6,18,2,81,45,34,"2,3",123930,37.179,C,3,S6,1
6,65,6,69,63,46,"1,2,3",199962,59.989,B,2,S4,0
6,13,2,81,45,34,"2,3",123930,37.179,A,1,S2,1
6,75,7,72,67,56,"1,2,3",270144,81.043,A,1,S2,0
6,11,1,86,84,45,"1,2,3",325080,97.524,A,1,S3,1
6,59,6,69,63,46,"1,2,3",199962,59.989,A,1,S1,1
6,48,5,78,73,40,"1,2,3",227760,68.328,B,2,S4,1
6,90,9,94,88,50,"1,2,3",413600,124.08,B,2,S5,1
6,53,5,78,73,40,"1,2,3",227760,68.328,B,2,S5,1
6,67,6,69,63,46,"1,2,3",199962,59.989,B,2,S5,1
6,30,3,70,54,37,"1,2,3",139860,41.958,C,3,S6,1
6,6,1,86,84,45,"1,2,3",325080,97.524,C,3,S6,1
6,12,2,81,45,34,"2,3",123930,37.179,C,3,S6,1
6,36,3,70,54,37,"1,2,3",139860,41.958,C,3,S6,1
6,92,9,94,88,50,"1,2,3",413600,124.08,C,3,S6,1
6,19,2,81,45,34,"2,3",123930,37.179,C,3,S6,1
6,8,1,86,84,45,"1,2,3",325080,97.524,C,3,S6,1
6,133,15,84,39,22,"2,3",72072,21.622,C,3,S6,0
6,54,5,78,73,40,"1,2,3",227760,68.328,C,3,S6,1
6,31,3,70,54,37,"1,2,3",139860,41.958,C,3,S6,0
6,68,6,69,63,46,"1,2,3",199962,59.989,C,3,S6,1
6,27,3,70,54,37,"1,2,3",139860,41.958,C,3,S6,0
6,14,2,81,45,34,"2,3",123930,37.179,B,2,S5,1
6,40,4,71,61,52,"1,2,3",225212,67.564,B,2,S5,1
6,94,10,65,51,50,"1,2,3",165750,49.725,B,2,S4,1
6,136,15,84,39,22,"2,3",72072,21.622,B,2,S4,1
6,109,12,68,44,27,"2,3",80784,24.235,B,2,S5,1
6,49,5,78,73,40,"1,2,3",227760,68.328,B,2,S4,1
6,85,8,75,75,36,3,202500,60.75,A,1,S2,1
6,98,10,65,51,50,"1,2,3",165750,49.725,B,2,S5,1
6,1,1,86,84,45,"1,2,3",325080,97.524,A,1,S3,1
6,43,4,71,61,52,"1,2,3",225212,67.564,A,1,S2,1
6,131,14,114,80,44,"2,3",401280,120.384,A,1,S1,1
6,113,12,68,44,27,"2,3",80784,24.235,B,2,S4,1
6,89,9,94,88,50,"1,2,3",413600,124.08,B,2,S4,1
6,108,11,81,56,46,"1,2,3",208656,62.597,B,2,S5,1
6,82,8,75,75,36,3,202500,60.75,B,2,S5,1
